date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
28-Apr-19, 12:39:53 ,27679,7213,49292,17816,1,backdoor
28-Apr-19, 12:40:01 ,16277,23085,29297,44353,1,backdoor
28-Apr-19, 12:40:03 ,35181,36498,64558,41706,1,backdoor
28-Apr-19, 12:40:05 ,50030,30274,22166,30169,1,backdoor
28-Apr-19, 12:40:06 ,8617,30788,4553,60501,1,backdoor
28-Apr-19, 12:40:10 ,39157,20749,61528,3150,1,backdoor
28-Apr-19, 12:40:11 ,37507,59293,40104,65350,1,backdoor
28-Apr-19, 12:40:13 ,44290,14694,34605,49043,1,backdoor
28-Apr-19, 12:40:15 ,64050,12931,7071,40109,1,backdoor
28-Apr-19, 12:40:16 ,22088,34991,16732,19713,1,backdoor
28-Apr-19, 12:40:18 ,37011,12319,39019,48503,1,backdoor
28-Apr-19, 09:36:40 ,1411,45108,52824,6613,1,backdoor
28-Apr-19, 09:36:42 ,24701,17104,18104,14761,1,backdoor
28-Apr-19, 09:36:43 ,35399,32533,9437,25832,1,backdoor
28-Apr-19, 09:36:45 ,37405,17575,22809,40313,1,backdoor
28-Apr-19, 09:36:47 ,54142,54207,36388,50030,1,backdoor
28-Apr-19, 09:36:48 ,26369,30014,19791,5403,1,backdoor
28-Apr-19, 09:36:50 ,32426,21241,36837,11947,1,backdoor
28-Apr-19, 09:36:52 ,42534,62068,41214,27808,1,backdoor
28-Apr-19, 09:36:53 ,45550,63477,15059,10772,1,backdoor
28-Apr-19, 09:36:55 ,32111,15784,57158,38379,1,backdoor
28-Apr-19, 09:37:02 ,45462,51906,27256,31711,1,backdoor
28-Apr-19, 09:37:03 ,27801,20069,18558,9700,1,backdoor
28-Apr-19, 09:37:05 ,12935,31418,47808,13052,1,backdoor
28-Apr-19, 09:37:08 ,14261,42195,43748,18013,1,backdoor
28-Apr-19, 09:37:10 ,54214,17809,62135,53093,1,backdoor
28-Apr-19, 09:37:12 ,56628,9861,42391,10483,1,backdoor
28-Apr-19, 09:37:13 ,60368,18711,22475,38211,1,backdoor
28-Apr-19, 09:37:15 ,13603,58853,39807,11727,1,backdoor
28-Apr-19, 09:37:18 ,36059,37183,14557,50442,1,backdoor
28-Apr-19, 09:37:20 ,61937,57013,24372,42087,1,backdoor
28-Apr-19, 09:37:22 ,39051,19288,9937,57834,1,backdoor
28-Apr-19, 09:37:23 ,59364,49562,65532,7691,1,backdoor
28-Apr-19, 09:37:25 ,57540,36623,57982,34649,1,backdoor
28-Apr-19, 09:37:27 ,4375,2336,51150,62702,1,backdoor
28-Apr-19, 09:37:28 ,11582,53872,42578,53205,1,backdoor
28-Apr-19, 09:37:30 ,52179,20940,46684,26665,1,backdoor
28-Apr-19, 09:37:32 ,9117,55378,37676,51271,1,backdoor
28-Apr-19, 09:37:33 ,35514,64237,37077,26091,1,backdoor
28-Apr-19, 09:37:35 ,6682,51727,63549,41627,1,backdoor
28-Apr-19, 09:37:37 ,18416,1964,41654,55165,1,backdoor
28-Apr-19, 09:37:38 ,12478,37647,50311,52444,1,backdoor
28-Apr-19, 09:37:40 ,48539,63514,25462,25493,1,backdoor
28-Apr-19, 09:37:42 ,1849,29055,43865,49397,1,backdoor
28-Apr-19, 09:37:43 ,51990,51277,36,50987,1,backdoor
28-Apr-19, 09:37:47 ,34162,20488,6312,19835,1,backdoor
28-Apr-19, 09:37:48 ,20642,52421,32478,60576,1,backdoor
28-Apr-19, 09:37:50 ,30781,16564,51191,64156,1,backdoor
28-Apr-19, 09:37:52 ,7129,51082,21191,12950,1,backdoor
28-Apr-19, 09:37:53 ,51764,42727,37911,5744,1,backdoor
28-Apr-19, 09:37:55 ,7873,21408,10227,28161,1,backdoor
28-Apr-19, 09:38:02 ,24456,25853,28072,35646,1,backdoor
28-Apr-19, 09:38:03 ,29955,49316,7858,16026,1,backdoor
28-Apr-19, 09:38:05 ,61463,8253,55371,63949,1,backdoor
28-Apr-19, 09:38:07 ,54215,20854,26564,38815,1,backdoor
28-Apr-19, 09:38:08 ,6249,35614,2600,49507,1,backdoor
28-Apr-19, 09:38:12 ,53574,21081,42212,49545,1,backdoor
28-Apr-19, 09:38:13 ,43586,63715,41052,16691,1,backdoor
28-Apr-19, 09:38:15 ,43722,49705,8530,48450,1,backdoor
28-Apr-19, 09:38:17 ,23127,26079,40928,47893,1,backdoor
28-Apr-19, 09:38:18 ,54842,36722,57140,63371,1,backdoor
28-Apr-19, 09:38:20 ,57123,13668,29167,4572,1,backdoor
28-Apr-19, 09:38:22 ,30744,15305,32159,39482,1,backdoor
28-Apr-19, 09:38:25 ,27339,9056,28341,58705,1,backdoor
28-Apr-19, 09:38:27 ,13692,52191,60613,26026,1,backdoor
28-Apr-19, 09:38:28 ,9526,9221,62059,54488,1,backdoor
28-Apr-19, 09:38:30 ,15794,59364,37876,49799,1,backdoor
28-Apr-19, 09:38:32 ,52981,26694,41983,20221,1,backdoor
28-Apr-19, 09:38:33 ,54469,23839,26731,32931,1,backdoor
28-Apr-19, 09:38:35 ,48353,8114,59835,25865,1,backdoor
28-Apr-19, 09:38:37 ,24495,51889,12693,23662,1,backdoor
28-Apr-19, 09:38:38 ,798,50883,29306,59719,1,backdoor
28-Apr-19, 09:38:40 ,47030,7635,6768,20729,1,backdoor
28-Apr-19, 09:38:42 ,12935,6599,44709,18492,1,backdoor
28-Apr-19, 09:38:43 ,13310,14583,57151,4763,1,backdoor
28-Apr-19, 09:38:45 ,34056,49753,24250,36665,1,backdoor
28-Apr-19, 09:38:47 ,64508,17500,40559,50378,1,backdoor
28-Apr-19, 09:38:48 ,56067,35075,11068,40722,1,backdoor
28-Apr-19, 09:38:50 ,33321,18930,59876,34501,1,backdoor
28-Apr-19, 09:38:52 ,15758,10939,64787,58600,1,backdoor
28-Apr-19, 09:38:53 ,5795,22153,34603,57807,1,backdoor
28-Apr-19, 09:38:55 ,44666,33686,4928,20115,1,backdoor
28-Apr-19, 09:38:58 ,5981,13853,15687,57431,1,backdoor
28-Apr-19, 09:39:03 ,49478,825,48532,8237,1,backdoor
28-Apr-19, 09:39:05 ,15813,29671,61901,9865,1,backdoor
28-Apr-19, 09:39:07 ,35709,8230,26696,50962,1,backdoor
28-Apr-19, 09:39:08 ,50548,8399,44536,47219,1,backdoor
28-Apr-19, 09:39:10 ,14099,4822,1097,62965,1,backdoor
28-Apr-19, 09:39:12 ,52832,22690,25422,54575,1,backdoor
28-Apr-19, 09:39:13 ,27232,49731,58538,64170,1,backdoor
28-Apr-19, 09:39:15 ,25123,42943,55205,32917,1,backdoor
28-Apr-19, 09:39:17 ,19523,4421,58159,45678,1,backdoor
28-Apr-19, 09:39:18 ,26257,43759,26559,23646,1,backdoor
28-Apr-19, 09:39:22 ,24683,48029,57133,31455,1,backdoor
28-Apr-19, 09:39:23 ,58913,39906,42813,39792,1,backdoor
28-Apr-19, 09:39:26 ,10012,25760,40895,28695,1,backdoor
28-Apr-19, 09:39:27 ,25425,24567,30386,62999,1,backdoor
28-Apr-19, 09:39:28 ,45751,53754,31993,39187,1,backdoor
28-Apr-19, 09:39:31 ,35301,49023,27174,47895,1,backdoor
28-Apr-19, 09:39:32 ,46768,17487,40594,42123,1,backdoor
28-Apr-19, 09:39:33 ,46816,28972,4929,60406,1,backdoor
28-Apr-19, 09:39:36 ,53863,47039,40490,33643,1,backdoor
28-Apr-19, 09:39:37 ,54622,60821,37549,57848,1,backdoor
28-Apr-19, 09:39:38 ,55530,31530,45559,41909,1,backdoor
28-Apr-19, 09:39:43 ,29115,23786,64898,12381,1,backdoor
28-Apr-19, 09:39:46 ,32674,35240,57905,27501,1,backdoor
28-Apr-19, 09:39:47 ,48862,44112,27056,20376,1,backdoor
28-Apr-19, 09:39:48 ,15040,10847,3045,43134,1,backdoor
28-Apr-19, 09:39:51 ,37500,25728,58758,8195,1,backdoor
28-Apr-19, 09:39:52 ,48308,45537,19207,4847,1,backdoor
28-Apr-19, 09:39:53 ,31112,32376,169,4114,1,backdoor
28-Apr-19, 09:40:01 ,55545,42348,18693,1615,1,backdoor
28-Apr-19, 09:40:03 ,46285,48711,1815,58760,1,backdoor
28-Apr-19, 09:40:06 ,52201,4172,37669,24530,1,backdoor
28-Apr-19, 09:40:07 ,9777,52257,2454,26438,1,backdoor
28-Apr-19, 09:40:08 ,29224,31714,11494,50872,1,backdoor
28-Apr-19, 09:40:11 ,39893,57539,51516,31157,1,backdoor
28-Apr-19, 09:40:12 ,24014,13632,36038,35904,1,backdoor
28-Apr-19, 09:40:13 ,63044,32872,6193,34929,1,backdoor
28-Apr-19, 09:40:16 ,47177,59953,24706,40709,1,backdoor
28-Apr-19, 09:40:17 ,64134,23624,8194,3806,1,backdoor
28-Apr-19, 09:40:18 ,977,19819,10019,58370,1,backdoor
28-Apr-19, 09:40:21 ,18199,29292,58877,27671,1,backdoor
28-Apr-19, 09:40:22 ,8081,7563,54866,15658,1,backdoor
28-Apr-19, 09:40:23 ,12313,52498,792,34634,1,backdoor
28-Apr-19, 09:40:26 ,12667,39246,48288,33911,1,backdoor
28-Apr-19, 09:40:27 ,47549,37562,21211,28730,1,backdoor
28-Apr-19, 09:40:28 ,27780,12287,19225,37711,1,backdoor
28-Apr-19, 09:40:31 ,54748,16353,21535,47019,1,backdoor
28-Apr-19, 09:40:32 ,16141,55679,25886,52251,1,backdoor
28-Apr-19, 09:40:33 ,24670,12427,10727,41196,1,backdoor
28-Apr-19, 09:40:36 ,58967,58471,34931,61916,1,backdoor
28-Apr-19, 09:40:37 ,4976,52905,22573,45808,1,backdoor
28-Apr-19, 09:40:38 ,62534,42072,52355,1779,1,backdoor
28-Apr-19, 09:40:41 ,23151,35276,23551,37773,1,backdoor
28-Apr-19, 09:40:42 ,49607,28866,50091,36630,1,backdoor
28-Apr-19, 09:40:43 ,55255,56058,63508,33272,1,backdoor
28-Apr-19, 09:40:46 ,65376,64786,46608,43047,1,backdoor
28-Apr-19, 09:40:47 ,26064,65087,2810,13945,1,backdoor
28-Apr-19, 09:40:48 ,64633,50784,4016,10816,1,backdoor
28-Apr-19, 09:40:51 ,51085,55329,38242,48031,1,backdoor
28-Apr-19, 09:40:52 ,54439,30988,25974,45082,1,backdoor
28-Apr-19, 09:40:53 ,63682,17443,58069,50598,1,backdoor
28-Apr-19, 09:41:06 ,55014,23504,28385,21458,1,backdoor
28-Apr-19, 09:41:07 ,58888,35395,34337,41688,1,backdoor
28-Apr-19, 09:41:08 ,24945,22120,45958,9590,1,backdoor
28-Apr-19, 09:41:11 ,8314,64710,48746,2780,1,backdoor
28-Apr-19, 09:41:12 ,5319,23328,60002,35625,1,backdoor
28-Apr-19, 09:41:16 ,64141,65390,38108,6639,1,backdoor
28-Apr-19, 09:41:17 ,47515,15098,39552,6679,1,backdoor
28-Apr-19, 09:41:18 ,16231,21633,60696,32128,1,backdoor
28-Apr-19, 09:41:21 ,46638,60395,29115,15530,1,backdoor
28-Apr-19, 09:41:22 ,2814,63041,16962,56744,1,backdoor
28-Apr-19, 09:41:23 ,46903,14143,16606,32528,1,backdoor
28-Apr-19, 09:41:26 ,44023,176,53102,23695,1,backdoor
28-Apr-19, 09:41:31 ,60573,65073,45416,9306,1,backdoor
28-Apr-19, 09:41:32 ,18100,16697,28630,13375,1,backdoor
28-Apr-19, 09:41:33 ,6864,9759,54902,28143,1,backdoor
28-Apr-19, 09:41:36 ,19027,47805,44489,61051,1,backdoor
28-Apr-19, 09:41:37 ,36445,26350,10037,18501,1,backdoor
28-Apr-19, 09:41:38 ,46353,49758,5524,29307,1,backdoor
28-Apr-19, 09:41:42 ,36460,30448,14928,52809,1,backdoor
28-Apr-19, 09:41:43 ,41955,16598,37788,1587,1,backdoor
28-Apr-19, 09:41:47 ,53820,51393,23053,47311,1,backdoor
28-Apr-19, 09:41:48 ,10093,835,32211,56882,1,backdoor
28-Apr-19, 09:41:51 ,15317,63863,33133,43865,1,backdoor
28-Apr-19, 09:41:52 ,3137,21600,54920,39476,1,backdoor
28-Apr-19, 09:41:54 ,39596,51929,27100,61324,1,backdoor
28-Apr-19, 09:42:02 ,20613,35051,44244,43084,1,backdoor
28-Apr-19, 09:42:04 ,41441,51906,25715,58823,1,backdoor
28-Apr-19, 09:42:06 ,2348,31227,23728,14751,1,backdoor
28-Apr-19, 09:42:07 ,35593,25249,38916,37758,1,backdoor
28-Apr-19, 09:42:09 ,54813,22686,63665,60220,1,backdoor
28-Apr-19, 09:42:11 ,34398,60733,21564,40219,1,backdoor
28-Apr-19, 09:42:12 ,32677,55729,5954,22234,1,backdoor
28-Apr-19, 09:42:14 ,25726,35425,63952,20306,1,backdoor
28-Apr-19, 09:42:16 ,34328,47507,58812,64549,1,backdoor
28-Apr-19, 09:42:17 ,31083,37653,23775,16746,1,backdoor
28-Apr-19, 09:42:19 ,34633,62318,37433,57338,1,backdoor
28-Apr-19, 09:42:21 ,41632,19059,62943,9304,1,backdoor
28-Apr-19, 09:42:22 ,18087,4250,45902,52275,1,backdoor
28-Apr-19, 09:42:24 ,39643,59772,56251,62282,1,backdoor
28-Apr-19, 09:42:26 ,18278,1247,55100,4474,1,backdoor
28-Apr-19, 09:42:27 ,50734,43841,45362,11366,1,backdoor
28-Apr-19, 09:42:29 ,47426,45952,42195,54125,1,backdoor
28-Apr-19, 09:42:31 ,50766,24009,17763,11397,1,backdoor
28-Apr-19, 09:42:32 ,55519,40743,2640,53556,1,backdoor
28-Apr-19, 09:42:34 ,15424,21635,31553,41815,1,backdoor
28-Apr-19, 09:42:36 ,53834,28300,63614,6835,1,backdoor
28-Apr-19, 09:42:37 ,32123,8038,26292,7211,1,backdoor
28-Apr-19, 09:42:39 ,59418,4013,35299,60396,1,backdoor
28-Apr-19, 09:42:41 ,27509,7346,24034,38019,1,backdoor
28-Apr-19, 09:42:42 ,16838,41939,18433,43379,1,backdoor
28-Apr-19, 09:42:44 ,24830,41239,41661,16263,1,backdoor
28-Apr-19, 09:42:46 ,58875,9254,44028,18079,1,backdoor
28-Apr-19, 09:42:47 ,57275,60652,44651,57329,1,backdoor
28-Apr-19, 09:42:49 ,11393,59922,11923,21391,1,backdoor
28-Apr-19, 09:42:51 ,46461,15455,26777,16618,1,backdoor
28-Apr-19, 09:42:54 ,48046,36100,59632,4785,1,backdoor
28-Apr-19, 09:43:01 ,59038,58617,55875,38046,1,backdoor
28-Apr-19, 09:43:04 ,6559,56471,35875,22547,1,backdoor
28-Apr-19, 09:43:06 ,57926,48265,57730,60812,1,backdoor
28-Apr-19, 09:43:07 ,61819,27463,55527,35168,1,backdoor
28-Apr-19, 09:43:09 ,19010,54237,52662,28227,1,backdoor
28-Apr-19, 09:43:11 ,61452,34483,13208,20993,1,backdoor
28-Apr-19, 09:43:14 ,21950,48095,63108,21829,1,backdoor
28-Apr-19, 09:43:16 ,5411,44866,54506,42648,1,backdoor
28-Apr-19, 09:43:17 ,31190,52615,26813,11839,1,backdoor
28-Apr-19, 09:43:19 ,63482,8214,42084,54715,1,backdoor
28-Apr-19, 09:43:21 ,23498,28325,42492,22513,1,backdoor
28-Apr-19, 09:43:22 ,9617,12438,23304,60213,1,backdoor
28-Apr-19, 09:43:24 ,62326,36570,55568,63913,1,backdoor
28-Apr-19, 09:43:27 ,13483,29943,53846,58065,1,backdoor
28-Apr-19, 09:43:29 ,60209,28366,38037,21607,1,backdoor
28-Apr-19, 09:43:31 ,17362,51453,23344,24561,1,backdoor
28-Apr-19, 09:43:32 ,14420,35465,62397,6895,1,backdoor
28-Apr-19, 09:43:34 ,44690,62430,1779,11465,1,backdoor
28-Apr-19, 09:43:36 ,6505,17706,192,2841,1,backdoor
28-Apr-19, 09:43:37 ,25168,9214,42050,53257,1,backdoor
28-Apr-19, 09:43:41 ,10085,55519,64133,37744,1,backdoor
28-Apr-19, 09:43:42 ,31272,22430,24094,37709,1,backdoor
28-Apr-19, 09:43:44 ,38974,7565,8092,43227,1,backdoor
28-Apr-19, 09:43:46 ,3681,57250,47416,24517,1,backdoor
28-Apr-19, 09:43:47 ,30388,1200,11935,11888,1,backdoor
28-Apr-19, 09:43:49 ,53458,63211,55548,22229,1,backdoor
28-Apr-19, 09:43:51 ,16823,13233,35922,49876,1,backdoor
28-Apr-19, 09:43:52 ,15621,7767,62283,11558,1,backdoor
28-Apr-19, 09:43:54 ,22887,46271,28104,20909,1,backdoor
28-Apr-19, 09:44:01 ,56327,48074,5,10261,1,backdoor
28-Apr-19, 09:44:04 ,37694,664,802,21887,1,backdoor
28-Apr-19, 09:44:06 ,194,32723,8888,18054,1,backdoor
28-Apr-19, 09:44:07 ,18654,2241,18845,14591,1,backdoor
28-Apr-19, 09:44:09 ,46530,39802,61814,29207,1,backdoor
28-Apr-19, 09:44:11 ,13999,57094,61808,63483,1,backdoor
28-Apr-19, 09:44:12 ,18276,44500,40867,37385,1,backdoor
28-Apr-19, 09:44:14 ,38961,27328,10894,26799,1,backdoor
28-Apr-19, 09:44:16 ,43039,55312,2074,14826,1,backdoor
28-Apr-19, 09:44:17 ,11367,44240,15348,52874,1,backdoor
28-Apr-19, 09:44:19 ,30791,52625,53751,10571,1,backdoor
28-Apr-19, 09:44:22 ,22695,47454,45259,44055,1,backdoor
28-Apr-19, 09:44:24 ,22296,46788,35539,16889,1,backdoor
28-Apr-19, 09:44:26 ,41136,55896,13529,44922,1,backdoor
28-Apr-19, 09:44:27 ,38024,26144,15917,61728,1,backdoor
28-Apr-19, 09:44:29 ,47442,48867,26809,19547,1,backdoor
28-Apr-19, 09:44:31 ,18690,10084,7873,47946,1,backdoor
28-Apr-19, 09:44:32 ,62325,51287,29059,61925,1,backdoor
28-Apr-19, 09:44:34 ,56607,37234,49984,21963,1,backdoor
28-Apr-19, 09:44:36 ,64422,49300,32657,16607,1,backdoor
28-Apr-19, 09:44:37 ,53206,48573,18467,22665,1,backdoor
28-Apr-19, 09:44:39 ,35314,20343,61667,40783,1,backdoor
28-Apr-19, 09:44:41 ,9892,41238,53700,49320,1,backdoor
28-Apr-19, 09:44:47 ,9472,10492,58171,51021,1,backdoor
28-Apr-19, 09:44:49 ,19539,22820,62801,14925,1,backdoor
28-Apr-19, 09:44:51 ,1917,62626,33612,22665,1,backdoor
28-Apr-19, 09:44:52 ,39980,29451,17902,33904,1,backdoor
28-Apr-19, 09:44:54 ,54006,65304,25138,7726,1,backdoor
28-Apr-19, 09:44:59 ,29590,8782,8065,31309,1,backdoor
28-Apr-19, 09:45:06 ,24681,57043,42742,737,1,backdoor
28-Apr-19, 09:45:07 ,20555,41498,27846,52411,1,backdoor
28-Apr-19, 09:45:09 ,3991,2388,26300,42727,1,backdoor
28-Apr-19, 09:45:11 ,1255,49387,59411,17074,1,backdoor
28-Apr-19, 09:45:12 ,54453,64560,18328,3625,1,backdoor
28-Apr-19, 09:45:14 ,14102,16190,34256,47103,1,backdoor
28-Apr-19, 09:45:16 ,59448,41479,17614,3584,1,backdoor
28-Apr-19, 09:45:17 ,11365,55235,47074,38952,1,backdoor
28-Apr-19, 09:45:19 ,55014,62444,54965,43536,1,backdoor
28-Apr-19, 09:45:21 ,7344,46340,15139,50322,1,backdoor
28-Apr-19, 09:45:22 ,42062,43201,31210,50464,1,backdoor
28-Apr-19, 09:45:24 ,41227,22203,11570,9617,1,backdoor
28-Apr-19, 09:45:26 ,21444,11117,64908,23443,1,backdoor
28-Apr-19, 09:45:27 ,12316,60528,40070,29285,1,backdoor
28-Apr-19, 09:45:29 ,47903,48166,17438,7002,1,backdoor
28-Apr-19, 09:45:31 ,10539,21143,50762,20317,1,backdoor
28-Apr-19, 09:45:32 ,41221,51568,39054,12000,1,backdoor
28-Apr-19, 09:45:34 ,11734,42236,10128,30484,1,backdoor
28-Apr-19, 09:45:36 ,37561,14284,20375,47681,1,backdoor
28-Apr-19, 09:45:37 ,13402,16135,55300,18498,1,backdoor
28-Apr-19, 09:45:39 ,31141,32182,57296,15143,1,backdoor
28-Apr-19, 09:45:41 ,28234,31910,39110,31064,1,backdoor
28-Apr-19, 09:45:42 ,36479,7745,61395,53765,1,backdoor
28-Apr-19, 09:45:44 ,57521,16002,53886,33975,1,backdoor
28-Apr-19, 09:45:46 ,30214,44320,46486,30003,1,backdoor
28-Apr-19, 09:45:47 ,64162,59277,28638,42365,1,backdoor
28-Apr-19, 09:45:49 ,45578,55623,8015,4841,1,backdoor
28-Apr-19, 09:45:51 ,64808,2831,60111,19936,1,backdoor
28-Apr-19, 09:45:52 ,30940,50488,53429,20424,1,backdoor
28-Apr-19, 09:45:54 ,43833,34105,40109,40566,1,backdoor
28-Apr-19, 09:46:02 ,63689,39516,53493,15855,1,backdoor
28-Apr-19, 09:46:04 ,30953,13201,54196,19449,1,backdoor
28-Apr-19, 09:46:06 ,6620,48304,37722,64566,1,backdoor
28-Apr-19, 09:46:07 ,59546,12877,56951,53492,1,backdoor
28-Apr-19, 09:46:09 ,29716,10565,34347,61694,1,backdoor
28-Apr-19, 09:46:11 ,17482,10741,29566,11608,1,backdoor
28-Apr-19, 09:46:12 ,9502,20992,34436,36812,1,backdoor
28-Apr-19, 09:46:14 ,34071,25692,64673,34605,1,backdoor
28-Apr-19, 09:46:19 ,46511,16141,23834,65125,1,backdoor
28-Apr-19, 09:46:21 ,28104,37610,8654,41598,1,backdoor
28-Apr-19, 09:46:22 ,15760,63293,64538,38282,1,backdoor
28-Apr-19, 09:46:24 ,45714,61802,62270,50204,1,backdoor
28-Apr-19, 09:46:26 ,31519,3963,54417,1368,1,backdoor
28-Apr-19, 09:46:27 ,4174,10134,42454,41114,1,backdoor
28-Apr-19, 09:46:29 ,2424,10369,1900,38410,1,backdoor
28-Apr-19, 09:46:31 ,1072,51238,18092,5973,1,backdoor
28-Apr-19, 09:46:32 ,23922,6227,38949,24194,1,backdoor
28-Apr-19, 09:46:34 ,21591,14927,27971,23084,1,backdoor
28-Apr-19, 09:46:36 ,55546,59019,48161,17088,1,backdoor
28-Apr-19, 09:46:37 ,30012,62339,50528,8637,1,backdoor
28-Apr-19, 09:46:39 ,25080,56904,24759,20821,1,backdoor
28-Apr-19, 09:46:41 ,5468,47698,51936,27260,1,backdoor
28-Apr-19, 09:46:42 ,44303,47128,32006,20926,1,backdoor
28-Apr-19, 09:46:44 ,5706,57503,3369,21139,1,backdoor
28-Apr-19, 09:46:46 ,23294,16822,64428,59983,1,backdoor
28-Apr-19, 09:46:47 ,2541,44636,20908,42407,1,backdoor
28-Apr-19, 09:46:49 ,33362,22819,17087,40697,1,backdoor
28-Apr-19, 09:46:51 ,49141,31612,58005,17105,1,backdoor
28-Apr-19, 09:46:52 ,34728,51860,64998,49578,1,backdoor
28-Apr-19, 09:46:54 ,7489,25622,27783,56050,1,backdoor
28-Apr-19, 09:47:01 ,32064,9239,58543,49557,1,backdoor
28-Apr-19, 09:47:02 ,1731,25484,46407,44610,1,backdoor
28-Apr-19, 09:47:04 ,12772,37678,10904,20497,1,backdoor
28-Apr-19, 09:47:06 ,58765,46284,41462,30411,1,backdoor
28-Apr-19, 09:47:07 ,27458,12155,48079,8453,1,backdoor
28-Apr-19, 09:47:09 ,33254,12843,4318,29119,1,backdoor
28-Apr-19, 09:47:11 ,47696,40372,58619,59446,1,backdoor
28-Apr-19, 09:47:12 ,7180,36094,2591,35510,1,backdoor
28-Apr-19, 09:47:14 ,6810,4963,60306,39911,1,backdoor
28-Apr-19, 09:47:16 ,61705,52400,20113,64657,1,backdoor
28-Apr-19, 09:47:17 ,5468,30213,22418,21618,1,backdoor
28-Apr-19, 09:47:19 ,4750,58765,13158,36143,1,backdoor
28-Apr-19, 09:47:21 ,49818,28328,52426,62456,1,backdoor
28-Apr-19, 09:47:22 ,20535,23811,48419,13620,1,backdoor
28-Apr-19, 09:47:24 ,7340,26210,42823,62832,1,backdoor
28-Apr-19, 09:47:26 ,16485,22757,23147,38217,1,backdoor
28-Apr-19, 09:47:27 ,43317,38935,44393,8869,1,backdoor
28-Apr-19, 09:47:29 ,50558,47862,15665,16816,1,backdoor
28-Apr-19, 09:47:31 ,5079,59829,25978,64453,1,backdoor
28-Apr-19, 09:47:32 ,52081,14053,57011,29246,1,backdoor
28-Apr-19, 09:47:34 ,36062,64271,39903,17547,1,backdoor
28-Apr-19, 09:47:36 ,13922,27675,34137,1494,1,backdoor
28-Apr-19, 09:47:37 ,28240,35280,31688,7066,1,backdoor
28-Apr-19, 09:47:39 ,181,51026,33503,54020,1,backdoor
28-Apr-19, 09:47:41 ,42861,4740,64702,11609,1,backdoor
28-Apr-19, 09:47:42 ,22510,10461,54503,44540,1,backdoor
28-Apr-19, 09:47:44 ,54015,63477,38319,39523,1,backdoor
28-Apr-19, 09:47:46 ,26696,34015,19475,11282,1,backdoor
28-Apr-19, 09:47:47 ,6908,4027,26586,61902,1,backdoor
28-Apr-19, 09:47:49 ,61470,52845,16472,5032,1,backdoor
28-Apr-19, 09:47:51 ,55905,28878,61669,65168,1,backdoor
28-Apr-19, 09:47:52 ,54623,26111,54130,43700,1,backdoor
28-Apr-19, 09:47:54 ,42212,13391,50850,11667,1,backdoor
28-Apr-19, 09:48:04 ,50725,1952,51451,9178,1,backdoor
28-Apr-19, 09:48:06 ,407,8712,29666,25647,1,backdoor
28-Apr-19, 09:48:07 ,59859,27463,34150,9299,1,backdoor
28-Apr-19, 09:48:09 ,48356,22089,40803,17555,1,backdoor
28-Apr-19, 09:48:11 ,50269,62848,5540,15300,1,backdoor
28-Apr-19, 09:48:12 ,60136,34625,37232,63193,1,backdoor
28-Apr-19, 09:48:14 ,7173,20374,52489,4137,1,backdoor
28-Apr-19, 09:48:16 ,44565,20555,32337,873,1,backdoor
28-Apr-19, 09:48:17 ,5956,31627,44926,50777,1,backdoor
28-Apr-19, 09:48:19 ,60756,56703,36525,60948,1,backdoor
28-Apr-19, 09:48:21 ,62776,6952,53839,22592,1,backdoor
28-Apr-19, 09:48:22 ,14683,29371,36294,52573,1,backdoor
28-Apr-19, 09:48:24 ,10951,51869,47369,5050,1,backdoor
28-Apr-19, 09:48:26 ,38082,32063,38079,4059,1,backdoor
28-Apr-19, 09:48:27 ,40823,10201,17576,27199,1,backdoor
28-Apr-19, 09:48:29 ,37032,22941,32557,52410,1,backdoor
28-Apr-19, 09:48:31 ,20541,31948,7241,14784,1,backdoor
28-Apr-19, 09:48:32 ,20919,60302,4034,15545,1,backdoor
28-Apr-19, 09:48:34 ,13093,30332,46331,33412,1,backdoor
28-Apr-19, 09:48:36 ,2167,45851,23259,9417,1,backdoor
28-Apr-19, 09:48:37 ,16887,43790,14760,13306,1,backdoor
28-Apr-19, 09:48:39 ,34917,47328,12835,61794,1,backdoor
28-Apr-19, 09:48:41 ,24893,14878,29161,56334,1,backdoor
28-Apr-19, 09:48:42 ,11434,53904,38283,32316,1,backdoor
28-Apr-19, 09:48:44 ,61642,48794,59900,53052,1,backdoor
28-Apr-19, 09:48:46 ,45072,27153,47220,44881,1,backdoor
28-Apr-19, 09:48:47 ,11245,2152,36370,42930,1,backdoor
28-Apr-19, 09:48:49 ,11150,61674,29455,43646,1,backdoor
28-Apr-19, 09:48:51 ,7446,44953,64619,15698,1,backdoor
28-Apr-19, 09:48:52 ,49946,4877,26985,51672,1,backdoor
28-Apr-19, 09:48:54 ,33509,54553,8189,6038,1,backdoor
28-Apr-19, 09:49:09 ,56730,15131,21007,58034,1,backdoor
28-Apr-19, 09:49:11 ,33537,59077,16807,53356,1,backdoor
28-Apr-19, 09:49:12 ,8858,13590,37795,51547,1,backdoor
28-Apr-19, 09:49:14 ,26427,23935,268,11516,1,backdoor
28-Apr-19, 09:49:16 ,29121,53372,52210,39069,1,backdoor
28-Apr-19, 09:49:17 ,22116,45264,65479,46597,1,backdoor
