date,time,latitude,longitude,label,type
28-Apr-19, 09:51:28 ,28450,35706,1,backdoor
28-Apr-19, 09:51:33 ,34600,47391,1,backdoor
28-Apr-19, 09:51:34 ,36524,57492,1,backdoor
28-Apr-19, 09:51:37 ,58012,7814,1,backdoor
28-Apr-19, 09:51:38 ,52859,19181,1,backdoor
28-Apr-19, 09:51:39 ,6537,47873,1,backdoor
28-Apr-19, 09:51:42 ,46506,34396,1,backdoor
28-Apr-19, 09:51:43 ,24414,47253,1,backdoor
28-Apr-19, 09:51:44 ,4876,7401,1,backdoor
28-Apr-19, 09:51:48 ,7699,62950,1,backdoor
28-Apr-19, 09:51:49 ,3705,37166,1,backdoor
28-Apr-19, 09:51:52 ,53814,40249,1,backdoor
28-Apr-19, 09:51:53 ,5023,17746,1,backdoor
28-Apr-19, 09:51:54 ,20199,50816,1,backdoor
28-Apr-19, 09:52:02 ,45152,64972,1,backdoor
28-Apr-19, 09:52:03 ,58498,47018,1,backdoor
28-Apr-19, 09:52:04 ,34410,45355,1,backdoor
28-Apr-19, 09:52:07 ,46140,6121,1,backdoor
28-Apr-19, 09:52:08 ,31379,38849,1,backdoor
28-Apr-19, 09:52:12 ,54231,26693,1,backdoor
28-Apr-19, 09:52:14 ,37741,58062,1,backdoor
28-Apr-19, 09:52:17 ,29746,46101,1,backdoor
28-Apr-19, 09:52:19 ,56924,15707,1,backdoor
28-Apr-19, 09:52:22 ,39683,12949,1,backdoor
28-Apr-19, 09:52:23 ,48033,48678,1,backdoor
28-Apr-19, 09:52:24 ,61289,58823,1,backdoor
28-Apr-19, 09:52:27 ,46588,59488,1,backdoor
28-Apr-19, 09:52:28 ,21995,55293,1,backdoor
28-Apr-19, 09:52:29 ,8079,36432,1,backdoor
28-Apr-19, 09:52:32 ,30271,61340,1,backdoor
28-Apr-19, 09:52:33 ,8277,43385,1,backdoor
28-Apr-19, 09:52:34 ,41909,42949,1,backdoor
28-Apr-19, 09:52:37 ,63099,19395,1,backdoor
28-Apr-19, 09:52:38 ,1064,27086,1,backdoor
28-Apr-19, 09:52:39 ,50120,17697,1,backdoor
28-Apr-19, 09:52:42 ,42839,18716,1,backdoor
28-Apr-19, 09:52:43 ,41492,34198,1,backdoor
28-Apr-19, 09:52:44 ,60080,19137,1,backdoor
28-Apr-19, 09:52:47 ,38888,35724,1,backdoor
28-Apr-19, 09:52:48 ,7223,55155,1,backdoor
28-Apr-19, 09:52:49 ,26610,37869,1,backdoor
28-Apr-19, 09:52:53 ,20368,10842,1,backdoor
28-Apr-19, 09:52:54 ,46913,28688,1,backdoor
28-Apr-19, 09:52:59 ,64756,27184,1,backdoor
28-Apr-19, 09:53:07 ,17257,35194,1,backdoor
28-Apr-19, 09:53:08 ,21947,58337,1,backdoor
28-Apr-19, 09:53:09 ,51627,11672,1,backdoor
28-Apr-19, 09:53:12 ,16595,5064,1,backdoor
28-Apr-19, 09:53:13 ,23915,18770,1,backdoor
28-Apr-19, 09:53:14 ,8461,33019,1,backdoor
28-Apr-19, 09:53:17 ,48640,11895,1,backdoor
28-Apr-19, 09:53:19 ,41176,52464,1,backdoor
28-Apr-19, 09:53:22 ,65086,36431,1,backdoor
28-Apr-19, 09:53:23 ,55605,16549,1,backdoor
28-Apr-19, 09:53:27 ,52178,33532,1,backdoor
28-Apr-19, 09:53:29 ,50632,16472,1,backdoor
28-Apr-19, 09:53:32 ,3935,20729,1,backdoor
28-Apr-19, 09:53:33 ,5290,6122,1,backdoor
28-Apr-19, 09:53:34 ,14282,54379,1,backdoor
28-Apr-19, 09:53:37 ,29256,16276,1,backdoor
28-Apr-19, 09:53:38 ,51728,47341,1,backdoor
28-Apr-19, 09:53:39 ,14599,3508,1,backdoor
28-Apr-19, 09:53:42 ,52993,51485,1,backdoor
28-Apr-19, 09:53:43 ,12193,6170,1,backdoor
28-Apr-19, 09:53:44 ,58958,5453,1,backdoor
28-Apr-19, 09:53:47 ,40624,61024,1,backdoor
28-Apr-19, 09:53:52 ,1712,5406,1,backdoor
28-Apr-19, 09:53:53 ,63533,33692,1,backdoor
28-Apr-19, 09:53:54 ,41115,19368,1,backdoor
28-Apr-19, 09:54:02 ,4972,16036,1,backdoor
28-Apr-19, 09:54:03 ,13248,39449,1,backdoor
28-Apr-19, 09:54:04 ,60298,25379,1,backdoor
28-Apr-19, 09:54:07 ,63316,36396,1,backdoor
28-Apr-19, 09:54:08 ,8810,59062,1,backdoor
28-Apr-19, 09:54:09 ,20092,6012,1,backdoor
28-Apr-19, 09:54:12 ,14133,57803,1,backdoor
28-Apr-19, 09:54:13 ,23494,12808,1,backdoor
28-Apr-19, 09:54:14 ,56491,12879,1,backdoor
28-Apr-19, 09:54:17 ,56145,2502,1,backdoor
28-Apr-19, 09:54:18 ,22608,2468,1,backdoor
28-Apr-19, 09:54:19 ,17895,6659,1,backdoor
28-Apr-19, 09:54:22 ,17810,6701,1,backdoor
28-Apr-19, 09:54:23 ,49444,19799,1,backdoor
28-Apr-19, 09:54:24 ,5210,64892,1,backdoor
28-Apr-19, 09:54:27 ,15707,9685,1,backdoor
28-Apr-19, 09:54:28 ,32013,23037,1,backdoor
28-Apr-19, 09:54:29 ,4014,61028,1,backdoor
28-Apr-19, 09:54:32 ,164,42607,1,backdoor
28-Apr-19, 09:54:33 ,65091,29619,1,backdoor
28-Apr-19, 09:54:34 ,29996,39193,1,backdoor
28-Apr-19, 09:54:37 ,59022,24482,1,backdoor
28-Apr-19, 09:54:38 ,5755,7437,1,backdoor
28-Apr-19, 09:54:39 ,13022,58551,1,backdoor
28-Apr-19, 09:54:42 ,16327,49675,1,backdoor
28-Apr-19, 09:54:43 ,18963,10077,1,backdoor
28-Apr-19, 09:54:44 ,41472,53078,1,backdoor
28-Apr-19, 09:54:47 ,61047,3809,1,backdoor
28-Apr-19, 09:54:48 ,28912,53214,1,backdoor
28-Apr-19, 09:54:49 ,10548,6139,1,backdoor
28-Apr-19, 09:54:52 ,38298,2923,1,backdoor
28-Apr-19, 09:54:53 ,6427,12615,1,backdoor
28-Apr-19, 09:54:54 ,4618,3796,1,backdoor
28-Apr-19, 09:55:02 ,44249,16382,1,backdoor
28-Apr-19, 09:55:03 ,33584,1133,1,backdoor
28-Apr-19, 09:55:04 ,29212,35985,1,backdoor
28-Apr-19, 09:55:07 ,36507,44662,1,backdoor
28-Apr-19, 09:55:08 ,57154,24019,1,backdoor
28-Apr-19, 09:55:09 ,45477,62115,1,backdoor
28-Apr-19, 09:55:12 ,60034,36505,1,backdoor
28-Apr-19, 09:55:13 ,14605,51639,1,backdoor
28-Apr-19, 09:55:14 ,11571,30300,1,backdoor
28-Apr-19, 09:55:17 ,41558,43868,1,backdoor
28-Apr-19, 09:55:18 ,53106,3620,1,backdoor
28-Apr-19, 09:55:19 ,18398,40791,1,backdoor
28-Apr-19, 09:55:22 ,54741,19367,1,backdoor
28-Apr-19, 09:55:24 ,38987,52026,1,backdoor
28-Apr-19, 09:55:27 ,37957,1099,1,backdoor
28-Apr-19, 09:55:28 ,35540,37873,1,backdoor
28-Apr-19, 09:55:29 ,56026,18978,1,backdoor
28-Apr-19, 09:55:32 ,39781,24954,1,backdoor
28-Apr-19, 09:55:33 ,56053,5722,1,backdoor
28-Apr-19, 09:55:34 ,23433,22462,1,backdoor
28-Apr-19, 09:55:38 ,32888,25969,1,backdoor
28-Apr-19, 09:55:39 ,11764,65431,1,backdoor
28-Apr-19, 09:55:42 ,41370,51304,1,backdoor
28-Apr-19, 09:55:43 ,32996,11929,1,backdoor
28-Apr-19, 09:55:44 ,11610,5307,1,backdoor
28-Apr-19, 09:55:47 ,18221,60063,1,backdoor
28-Apr-19, 09:55:48 ,15538,42125,1,backdoor
28-Apr-19, 09:55:49 ,13186,62115,1,backdoor
28-Apr-19, 09:55:52 ,15598,20239,1,backdoor
28-Apr-19, 09:55:53 ,42296,23365,1,backdoor
28-Apr-19, 09:55:54 ,40165,36670,1,backdoor
28-Apr-19, 09:55:59 ,10024,835,1,backdoor
28-Apr-19, 09:56:03 ,28188,53962,1,backdoor
28-Apr-19, 09:56:04 ,791,1529,1,backdoor
28-Apr-19, 09:56:07 ,64479,614,1,backdoor
28-Apr-19, 09:56:08 ,39703,22440,1,backdoor
28-Apr-19, 09:56:09 ,6336,56476,1,backdoor
28-Apr-19, 09:56:12 ,24654,11808,1,backdoor
28-Apr-19, 09:56:14 ,35971,29009,1,backdoor
28-Apr-19, 09:56:17 ,8194,43810,1,backdoor
28-Apr-19, 09:56:18 ,5405,19231,1,backdoor
28-Apr-19, 09:56:19 ,29954,27216,1,backdoor
28-Apr-19, 09:56:22 ,55693,21205,1,backdoor
28-Apr-19, 09:56:23 ,52735,30052,1,backdoor
28-Apr-19, 09:56:24 ,11202,58839,1,backdoor
28-Apr-19, 09:56:27 ,2232,44781,1,backdoor
28-Apr-19, 09:56:28 ,42275,11387,1,backdoor
28-Apr-19, 09:56:29 ,2914,150,1,backdoor
28-Apr-19, 09:56:32 ,55566,16876,1,backdoor
28-Apr-19, 09:56:33 ,10950,21337,1,backdoor
28-Apr-19, 09:56:34 ,40942,51224,1,backdoor
28-Apr-19, 09:56:37 ,54377,27366,1,backdoor
28-Apr-19, 09:56:38 ,3322,56760,1,backdoor
28-Apr-19, 09:56:39 ,16410,4341,1,backdoor
28-Apr-19, 09:56:42 ,63866,40730,1,backdoor
28-Apr-19, 09:56:43 ,39278,53254,1,backdoor
28-Apr-19, 09:56:44 ,42049,63270,1,backdoor
28-Apr-19, 09:56:47 ,12101,63544,1,backdoor
28-Apr-19, 09:56:48 ,14197,58039,1,backdoor
28-Apr-19, 09:56:49 ,43039,10412,1,backdoor
28-Apr-19, 09:56:52 ,55694,16874,1,backdoor
28-Apr-19, 09:56:53 ,49665,12961,1,backdoor
28-Apr-19, 09:56:54 ,12102,143,1,backdoor
28-Apr-19, 09:57:03 ,31870,43664,1,backdoor
28-Apr-19, 09:57:04 ,50188,24725,1,backdoor
28-Apr-19, 09:57:07 ,2455,12174,1,backdoor
28-Apr-19, 09:57:12 ,34090,17562,1,backdoor
28-Apr-19, 09:57:13 ,19989,27246,1,backdoor
28-Apr-19, 09:57:14 ,51204,44456,1,backdoor
28-Apr-19, 09:57:17 ,7000,56052,1,backdoor
28-Apr-19, 09:57:18 ,42454,47753,1,backdoor
28-Apr-19, 09:57:19 ,37291,57087,1,backdoor
28-Apr-19, 09:57:23 ,5734,60973,1,backdoor
28-Apr-19, 09:57:24 ,12079,4733,1,backdoor
28-Apr-19, 09:57:27 ,52176,6607,1,backdoor
28-Apr-19, 09:57:28 ,2180,18021,1,backdoor
28-Apr-19, 09:57:29 ,64485,4530,1,backdoor
28-Apr-19, 09:57:32 ,55675,14334,1,backdoor
28-Apr-19, 09:57:33 ,52110,36738,1,backdoor
28-Apr-19, 09:57:34 ,10546,56775,1,backdoor
28-Apr-19, 09:57:37 ,36336,61933,1,backdoor
28-Apr-19, 09:57:38 ,62465,20831,1,backdoor
28-Apr-19, 09:57:39 ,3350,14804,1,backdoor
28-Apr-19, 09:57:42 ,52040,50447,1,backdoor
28-Apr-19, 09:57:43 ,46664,1738,1,backdoor
28-Apr-19, 09:57:44 ,49475,55176,1,backdoor
28-Apr-19, 09:57:47 ,25537,20995,1,backdoor
28-Apr-19, 09:57:48 ,19563,57439,1,backdoor
28-Apr-19, 09:57:49 ,33769,45883,1,backdoor
28-Apr-19, 09:57:52 ,50566,57347,1,backdoor
28-Apr-19, 09:57:53 ,16481,9038,1,backdoor
28-Apr-19, 09:57:54 ,17255,2162,1,backdoor
28-Apr-19, 09:58:02 ,28023,18027,1,backdoor
28-Apr-19, 09:58:03 ,64544,13562,1,backdoor
28-Apr-19, 09:58:04 ,52358,23317,1,backdoor
28-Apr-19, 09:58:07 ,61804,3607,1,backdoor
28-Apr-19, 09:58:08 ,35721,38331,1,backdoor
28-Apr-19, 09:58:09 ,5884,56697,1,backdoor
28-Apr-19, 09:58:12 ,20131,53355,1,backdoor
28-Apr-19, 09:58:13 ,37362,63510,1,backdoor
28-Apr-19, 09:58:14 ,49331,49712,1,backdoor
28-Apr-19, 09:58:17 ,18994,27538,1,backdoor
28-Apr-19, 09:58:18 ,43798,17358,1,backdoor
28-Apr-19, 09:58:19 ,8826,8899,1,backdoor
28-Apr-19, 09:58:22 ,26984,28488,1,backdoor
28-Apr-19, 09:58:23 ,7280,49858,1,backdoor
28-Apr-19, 09:58:24 ,61333,18351,1,backdoor
28-Apr-19, 09:58:27 ,40828,38409,1,backdoor
28-Apr-19, 09:58:28 ,53252,41327,1,backdoor
28-Apr-19, 09:58:29 ,773,63286,1,backdoor
28-Apr-19, 09:58:32 ,24978,44480,1,backdoor
28-Apr-19, 09:58:33 ,3714,53566,1,backdoor
28-Apr-19, 09:58:34 ,44236,19710,1,backdoor
28-Apr-19, 09:58:37 ,13663,39917,1,backdoor
28-Apr-19, 09:58:38 ,48478,9715,1,backdoor
28-Apr-19, 09:58:39 ,12161,35753,1,backdoor
28-Apr-19, 09:58:42 ,59238,51898,1,backdoor
28-Apr-19, 09:58:43 ,31273,63925,1,backdoor
28-Apr-19, 09:58:44 ,34799,7002,1,backdoor
28-Apr-19, 09:58:48 ,30358,16744,1,backdoor
28-Apr-19, 09:58:49 ,25683,47930,1,backdoor
28-Apr-19, 09:58:52 ,32086,59547,1,backdoor
28-Apr-19, 09:59:02 ,64030,34652,1,backdoor
28-Apr-19, 09:59:03 ,26508,54127,1,backdoor
28-Apr-19, 09:59:04 ,28080,54414,1,backdoor
28-Apr-19, 09:59:08 ,12161,36834,1,backdoor
28-Apr-19, 09:59:09 ,45042,49485,1,backdoor
28-Apr-19, 09:59:12 ,65106,3956,1,backdoor
28-Apr-19, 09:59:13 ,64518,6427,1,backdoor
28-Apr-19, 09:59:14 ,62527,4672,1,backdoor
28-Apr-19, 09:59:17 ,27967,7585,1,backdoor
28-Apr-19, 09:59:18 ,21847,51587,1,backdoor
28-Apr-19, 09:59:19 ,2498,51990,1,backdoor
28-Apr-19, 09:59:22 ,39073,38525,1,backdoor
28-Apr-19, 09:59:23 ,28633,26195,1,backdoor
28-Apr-19, 09:59:24 ,7474,20482,1,backdoor
28-Apr-19, 09:59:27 ,59605,61874,1,backdoor
28-Apr-19, 09:59:28 ,13026,49881,1,backdoor
28-Apr-19, 09:59:29 ,36218,380,1,backdoor
28-Apr-19, 09:59:32 ,54330,41123,1,backdoor
28-Apr-19, 09:59:33 ,3742,36064,1,backdoor
28-Apr-19, 09:59:34 ,47009,61209,1,backdoor
28-Apr-19, 09:59:37 ,47795,6252,1,backdoor
28-Apr-19, 09:59:38 ,10143,46867,1,backdoor
28-Apr-19, 09:59:39 ,42711,62979,1,backdoor
28-Apr-19, 09:59:42 ,1416,6020,1,backdoor
28-Apr-19, 09:59:43 ,63487,9260,1,backdoor
28-Apr-19, 09:59:44 ,44776,59673,1,backdoor
28-Apr-19, 09:59:47 ,62870,24493,1,backdoor
28-Apr-19, 09:59:48 ,41518,37561,1,backdoor
28-Apr-19, 09:59:49 ,42938,17528,1,backdoor
28-Apr-19, 09:59:52 ,30869,24242,1,backdoor
28-Apr-19, 09:59:53 ,50473,43984,1,backdoor
28-Apr-19, 09:59:54 ,1183,32798,1,backdoor
28-Apr-19, 10:00:02 ,54196,5089,1,backdoor
28-Apr-19, 10:00:03 ,64110,15460,1,backdoor
28-Apr-19, 10:00:04 ,39581,65527,1,backdoor
28-Apr-19, 10:00:07 ,47129,53944,1,backdoor
28-Apr-19, 10:00:08 ,9107,13678,1,backdoor
28-Apr-19, 10:00:09 ,33451,15023,1,backdoor
28-Apr-19, 10:00:12 ,37250,36962,1,backdoor
28-Apr-19, 10:00:13 ,57493,28899,1,backdoor
28-Apr-19, 10:00:14 ,21702,18031,1,backdoor
28-Apr-19, 10:00:17 ,53262,60287,1,backdoor
28-Apr-19, 10:00:18 ,47415,8105,1,backdoor
28-Apr-19, 10:00:19 ,24101,53893,1,backdoor
28-Apr-19, 10:00:22 ,7591,12548,1,backdoor
28-Apr-19, 10:00:23 ,45383,22465,1,backdoor
28-Apr-19, 10:00:27 ,63353,56153,1,backdoor
28-Apr-19, 10:00:28 ,54822,42343,1,backdoor
28-Apr-19, 10:00:29 ,28323,32620,1,backdoor
28-Apr-19, 10:00:32 ,60749,45160,1,backdoor
28-Apr-19, 10:00:33 ,18689,42793,1,backdoor
28-Apr-19, 10:00:34 ,64845,11987,1,backdoor
28-Apr-19, 10:00:37 ,60336,23495,1,backdoor
28-Apr-19, 10:00:42 ,44822,63223,1,backdoor
28-Apr-19, 10:00:43 ,8530,36158,1,backdoor
28-Apr-19, 10:00:44 ,21635,43413,1,backdoor
28-Apr-19, 10:00:47 ,59368,57641,1,backdoor
28-Apr-19, 10:00:48 ,39027,59933,1,backdoor
28-Apr-19, 10:00:49 ,32740,5625,1,backdoor
28-Apr-19, 10:00:52 ,14156,14419,1,backdoor
28-Apr-19, 10:00:53 ,20223,54796,1,backdoor
28-Apr-19, 10:00:54 ,10288,2577,1,backdoor
28-Apr-19, 10:01:03 ,25676,462,1,backdoor
28-Apr-19, 10:01:04 ,17916,17802,1,backdoor
28-Apr-19, 10:01:07 ,37689,47673,1,backdoor
28-Apr-19, 10:01:08 ,49050,37369,1,backdoor
28-Apr-19, 10:01:09 ,35878,2269,1,backdoor
28-Apr-19, 10:01:12 ,49658,26785,1,backdoor
28-Apr-19, 10:01:13 ,61415,18506,1,backdoor
28-Apr-19, 10:01:14 ,7180,44501,1,backdoor
28-Apr-19, 10:01:17 ,29244,50034,1,backdoor
28-Apr-19, 10:01:18 ,50922,40782,1,backdoor
28-Apr-19, 10:01:19 ,28404,26265,1,backdoor
28-Apr-19, 10:01:22 ,50877,43626,1,backdoor
28-Apr-19, 10:01:23 ,36416,33756,1,backdoor
28-Apr-19, 10:01:24 ,54226,63476,1,backdoor
28-Apr-19, 10:01:27 ,9842,9763,1,backdoor
28-Apr-19, 10:01:28 ,8212,35313,1,backdoor
28-Apr-19, 10:01:32 ,35511,10826,1,backdoor
28-Apr-19, 10:01:33 ,17492,52336,1,backdoor
28-Apr-19, 10:01:34 ,50900,15940,1,backdoor
28-Apr-19, 10:01:37 ,54311,10817,1,backdoor
28-Apr-19, 10:01:38 ,14274,18616,1,backdoor
28-Apr-19, 10:01:39 ,19452,59676,1,backdoor
28-Apr-19, 10:01:49 ,63288,31962,1,backdoor
28-Apr-19, 10:01:52 ,21303,4312,1,backdoor
28-Apr-19, 10:01:53 ,6990,34721,1,backdoor
28-Apr-19, 10:01:54 ,28072,54205,1,backdoor
28-Apr-19, 10:01:58 ,20952,40464,1,backdoor
28-Apr-19, 10:01:59 ,13445,6566,1,backdoor
28-Apr-19, 10:02:02 ,56297,18452,1,backdoor
28-Apr-19, 10:02:13 ,12654,57211,1,backdoor
28-Apr-19, 10:02:14 ,60782,45205,1,backdoor
28-Apr-19, 10:02:17 ,21453,58303,1,backdoor
28-Apr-19, 10:02:18 ,47314,27773,1,backdoor
28-Apr-19, 10:02:22 ,21333,20002,1,backdoor
28-Apr-19, 10:02:23 ,15311,14108,1,backdoor
28-Apr-19, 10:02:27 ,63704,56362,1,backdoor
28-Apr-19, 10:02:28 ,64028,14184,1,backdoor
28-Apr-19, 10:02:29 ,30622,57142,1,backdoor
28-Apr-19, 10:02:32 ,23152,32675,1,backdoor
28-Apr-19, 10:02:33 ,39308,58892,1,backdoor
28-Apr-19, 10:02:34 ,16648,40530,1,backdoor
28-Apr-19, 10:02:37 ,23862,15181,1,backdoor
28-Apr-19, 10:02:39 ,22359,42797,1,backdoor
28-Apr-19, 10:02:44 ,57833,47288,1,backdoor
28-Apr-19, 10:02:47 ,25261,45348,1,backdoor
28-Apr-19, 10:02:49 ,22922,55722,1,backdoor
28-Apr-19, 10:02:53 ,6563,20389,1,backdoor
28-Apr-19, 10:02:54 ,7686,5766,1,backdoor
28-Apr-19, 10:03:07 ,8189,20119,1,backdoor
28-Apr-19, 10:03:13 ,11522,11958,1,backdoor
28-Apr-19, 10:03:14 ,38706,10333,1,backdoor
28-Apr-19, 10:03:18 ,38995,1215,1,backdoor
28-Apr-19, 10:03:19 ,48534,47109,1,backdoor
28-Apr-19, 10:03:22 ,49083,20149,1,backdoor
28-Apr-19, 10:03:23 ,4368,48379,1,backdoor
28-Apr-19, 10:03:29 ,59673,4763,1,backdoor
28-Apr-19, 10:03:32 ,9704,48245,1,backdoor
28-Apr-19, 10:03:33 ,32089,64212,1,backdoor
28-Apr-19, 10:03:34 ,27900,65233,1,backdoor
28-Apr-19, 10:03:37 ,47713,47526,1,backdoor
28-Apr-19, 10:03:38 ,16945,27063,1,backdoor
28-Apr-19, 10:03:43 ,7552,17185,1,backdoor
28-Apr-19, 10:03:44 ,61237,57838,1,backdoor
28-Apr-19, 10:03:47 ,2781,29810,1,backdoor
28-Apr-19, 10:03:48 ,44067,11816,1,backdoor
28-Apr-19, 10:03:49 ,21113,843,1,backdoor
28-Apr-19, 10:03:52 ,4928,6710,1,backdoor
28-Apr-19, 10:03:53 ,31830,27969,1,backdoor
28-Apr-19, 10:04:02 ,3895,48399,1,backdoor
28-Apr-19, 10:04:03 ,42326,36554,1,backdoor
28-Apr-19, 10:04:04 ,48132,32428,1,backdoor
28-Apr-19, 10:04:07 ,15260,12109,1,backdoor
28-Apr-19, 10:04:08 ,9399,11121,1,backdoor
28-Apr-19, 10:04:09 ,41457,20045,1,backdoor
28-Apr-19, 10:04:14 ,44204,12676,1,backdoor
28-Apr-19, 10:04:17 ,23625,55820,1,backdoor
28-Apr-19, 10:04:18 ,32441,64617,1,backdoor
28-Apr-19, 10:04:19 ,11586,54786,1,backdoor
28-Apr-19, 10:04:22 ,5880,52585,1,backdoor
28-Apr-19, 10:04:23 ,53576,7281,1,backdoor
28-Apr-19, 10:04:24 ,31537,1568,1,backdoor
28-Apr-19, 10:04:27 ,47270,12861,1,backdoor
28-Apr-19, 10:04:28 ,48502,947,1,backdoor
28-Apr-19, 10:04:29 ,51149,48509,1,backdoor
28-Apr-19, 10:04:32 ,33140,33275,1,backdoor
28-Apr-19, 10:04:33 ,24730,16322,1,backdoor
28-Apr-19, 10:04:34 ,23482,62524,1,backdoor
28-Apr-19, 10:04:37 ,62234,724,1,backdoor
28-Apr-19, 10:04:38 ,32097,7527,1,backdoor
28-Apr-19, 10:04:39 ,45778,25712,1,backdoor
28-Apr-19, 10:04:42 ,63602,17872,1,backdoor
28-Apr-19, 10:04:43 ,25793,1026,1,backdoor
28-Apr-19, 10:04:44 ,56717,53039,1,backdoor
28-Apr-19, 10:04:47 ,22233,10084,1,backdoor
28-Apr-19, 10:04:48 ,5792,5318,1,backdoor
28-Apr-19, 10:04:49 ,27774,53871,1,backdoor
28-Apr-19, 10:04:52 ,7440,46389,1,backdoor
28-Apr-19, 10:04:53 ,17472,20399,1,backdoor
28-Apr-19, 10:04:54 ,29906,35818,1,backdoor
28-Apr-19, 10:04:58 ,34658,37722,1,backdoor
28-Apr-19, 10:05:02 ,23227,62067,1,backdoor
28-Apr-19, 10:05:03 ,17993,32181,1,backdoor
28-Apr-19, 10:05:04 ,64414,21593,1,backdoor
28-Apr-19, 10:05:07 ,17018,35227,1,backdoor
28-Apr-19, 10:05:08 ,30724,27058,1,backdoor
28-Apr-19, 10:05:09 ,7959,22044,1,backdoor
28-Apr-19, 10:05:12 ,64693,64162,1,backdoor
28-Apr-19, 10:05:13 ,35358,55352,1,backdoor
28-Apr-19, 10:05:14 ,63592,15610,1,backdoor
28-Apr-19, 10:05:17 ,33722,28160,1,backdoor
28-Apr-19, 10:05:18 ,53636,20202,1,backdoor
28-Apr-19, 10:05:19 ,54617,52737,1,backdoor
28-Apr-19, 10:05:22 ,6820,41523,1,backdoor
28-Apr-19, 10:05:23 ,53611,38705,1,backdoor
28-Apr-19, 10:05:24 ,33156,36712,1,backdoor
28-Apr-19, 10:05:29 ,37430,56910,1,backdoor
28-Apr-19, 10:05:32 ,60284,35152,1,backdoor
28-Apr-19, 10:05:33 ,22333,36879,1,backdoor
28-Apr-19, 10:05:34 ,50097,27379,1,backdoor
28-Apr-19, 10:05:37 ,6588,40269,1,backdoor
28-Apr-19, 10:05:38 ,50769,45982,1,backdoor
28-Apr-19, 10:05:39 ,10043,3509,1,backdoor
28-Apr-19, 10:05:43 ,44707,24678,1,backdoor
28-Apr-19, 10:05:44 ,14614,2778,1,backdoor
28-Apr-19, 10:05:47 ,55305,331,1,backdoor
28-Apr-19, 10:05:48 ,8101,3817,1,backdoor
28-Apr-19, 10:05:49 ,54406,34157,1,backdoor
28-Apr-19, 10:05:52 ,21150,14245,1,backdoor
28-Apr-19, 10:05:53 ,18593,53577,1,backdoor
28-Apr-19, 10:05:54 ,46582,29362,1,backdoor
28-Apr-19, 10:06:02 ,11134,43470,1,backdoor
28-Apr-19, 10:06:03 ,14521,42979,1,backdoor
28-Apr-19, 10:06:04 ,55452,40972,1,backdoor
28-Apr-19, 10:06:07 ,4708,25904,1,backdoor
28-Apr-19, 10:06:08 ,33309,61975,1,backdoor
28-Apr-19, 10:06:09 ,53295,31511,1,backdoor
28-Apr-19, 10:06:12 ,33050,42500,1,backdoor
28-Apr-19, 10:06:13 ,63989,39195,1,backdoor
28-Apr-19, 10:06:14 ,16672,18653,1,backdoor
28-Apr-19, 10:06:17 ,32557,62676,1,backdoor
28-Apr-19, 10:06:18 ,31911,29799,1,backdoor
28-Apr-19, 10:06:19 ,40398,21275,1,backdoor
28-Apr-19, 10:06:22 ,16846,18521,1,backdoor
28-Apr-19, 10:06:23 ,1127,60655,1,backdoor
28-Apr-19, 10:06:24 ,5460,90,1,backdoor
28-Apr-19, 10:06:27 ,49904,49969,1,backdoor
28-Apr-19, 10:06:28 ,3485,55324,1,backdoor
28-Apr-19, 10:06:29 ,38981,34873,1,backdoor
28-Apr-19, 10:06:33 ,48438,3427,1,backdoor
28-Apr-19, 10:06:34 ,15112,63916,1,backdoor
28-Apr-19, 10:06:37 ,28160,6140,1,backdoor
28-Apr-19, 10:06:38 ,42766,532,1,backdoor
28-Apr-19, 10:06:39 ,63249,32158,1,backdoor
28-Apr-19, 10:06:42 ,16710,58173,1,backdoor
28-Apr-19, 10:06:43 ,22869,37247,1,backdoor
28-Apr-19, 10:06:44 ,39960,32896,1,backdoor
28-Apr-19, 10:06:47 ,5421,5839,1,backdoor
28-Apr-19, 10:06:48 ,36905,852,1,backdoor
28-Apr-19, 10:06:49 ,19567,64807,1,backdoor
28-Apr-19, 10:06:52 ,11559,50107,1,backdoor
28-Apr-19, 10:06:53 ,62626,58912,1,backdoor
28-Apr-19, 10:06:54 ,4493,33617,1,backdoor
28-Apr-19, 10:07:02 ,55610,8682,1,backdoor
28-Apr-19, 10:07:03 ,10582,8184,1,backdoor
28-Apr-19, 10:07:04 ,7471,10918,1,backdoor
28-Apr-19, 10:07:07 ,3860,30880,1,backdoor
28-Apr-19, 10:07:08 ,21111,3430,1,backdoor
28-Apr-19, 10:07:09 ,6032,8726,1,backdoor
28-Apr-19, 10:07:14 ,2649,25661,1,backdoor
28-Apr-19, 10:07:17 ,11679,8199,1,backdoor
28-Apr-19, 10:07:18 ,64679,39525,1,backdoor
28-Apr-19, 10:07:19 ,30310,35101,1,backdoor
28-Apr-19, 10:07:22 ,62145,7695,1,backdoor
28-Apr-19, 10:07:23 ,17943,17462,1,backdoor
28-Apr-19, 10:07:24 ,2018,34855,1,backdoor
28-Apr-19, 10:07:27 ,19560,2841,1,backdoor
28-Apr-19, 10:07:28 ,59841,56049,1,backdoor
28-Apr-19, 10:07:29 ,36009,22055,1,backdoor
28-Apr-19, 10:07:32 ,13912,4729,1,backdoor
28-Apr-19, 10:07:33 ,62307,23936,1,backdoor
