date,time,latitude,longitude,label,type
25-Apr-19,8:56:27,103,113,1,injection
25-Apr-19,8:56:27,83,93,1,injection
25-Apr-19,8:56:28,70,76,1,injection
25-Apr-19,8:56:28,46,58,1,injection
25-Apr-19,8:56:31,48,56,1,injection
25-Apr-19,8:56:32,103,113,1,injection
25-Apr-19,8:56:32,83,93,1,injection
25-Apr-19,8:56:33,70,76,1,injection
25-Apr-19,8:56:33,46,58,1,injection
25-Apr-19,8:56:36,48,56,1,injection
25-Apr-19,8:56:37,103,113,1,injection
25-Apr-19,8:56:37,83,93,1,injection
25-Apr-19,8:56:38,70,76,1,injection
25-Apr-19,8:56:38,46,58,1,injection
25-Apr-19,8:56:41,48,56,1,injection
25-Apr-19,8:56:42,103,113,1,injection
25-Apr-19,8:56:42,83,93,1,injection
25-Apr-19,8:56:43,70,76,1,injection
25-Apr-19,8:56:43,46,58,1,injection
25-Apr-19,8:56:46,48,56,1,injection
25-Apr-19,8:56:47,103,113,1,injection
25-Apr-19,8:56:47,83,93,1,injection
25-Apr-19,8:56:48,70,76,1,injection
25-Apr-19,8:56:48,46,58,1,injection
25-Apr-19,8:56:51,48,56,1,injection
25-Apr-19,8:56:52,103,113,1,injection
25-Apr-19,8:56:52,83,93,1,injection
25-Apr-19,8:56:53,70,76,1,injection
25-Apr-19,8:56:53,47,58,1,injection
25-Apr-19,8:56:56,48,56,1,injection
25-Apr-19,8:56:57,103,113,1,injection
25-Apr-19,8:56:57,83,93,1,injection
25-Apr-19,8:56:58,70,76,1,injection
25-Apr-19,8:56:58,47,59,1,injection
25-Apr-19,8:57:01,48,56,1,injection
25-Apr-19,8:57:02,103,113,1,injection
25-Apr-19,8:57:02,84,93,1,injection
25-Apr-19,8:57:03,70,76,1,injection
25-Apr-19,8:57:03,47,59,1,injection
25-Apr-19,8:57:06,48,56,1,injection
25-Apr-19,8:57:07,103,113,1,injection
25-Apr-19,8:57:07,84,93,1,injection
25-Apr-19,8:57:08,70,76,1,injection
25-Apr-19,8:57:08,47,59,1,injection
25-Apr-19,8:57:11,48,56,1,injection
25-Apr-19,8:57:12,103,113,1,injection
25-Apr-19,8:57:12,84,93,1,injection
25-Apr-19,8:57:13,70,76,1,injection
25-Apr-19,8:57:14,47,59,1,injection
25-Apr-19,8:57:16,48,56,1,injection
25-Apr-19,8:57:17,103,113,1,injection
25-Apr-19,8:57:17,84,93,1,injection
25-Apr-19,8:57:18,70,76,1,injection
25-Apr-19,8:57:19,47,59,1,injection
25-Apr-19,8:57:21,48,56,1,injection
25-Apr-19,8:57:22,103,113,1,injection
25-Apr-19,8:57:22,84,94,1,injection
25-Apr-19,8:57:23,70,76,1,injection
25-Apr-19,8:57:24,47,59,1,injection
25-Apr-19,8:57:26,48,56,1,injection
25-Apr-19,8:57:27,103,113,1,injection
25-Apr-19,8:57:27,84,94,1,injection
25-Apr-19,8:57:28,70,76,1,injection
25-Apr-19,8:57:29,47,59,1,injection
25-Apr-19,8:57:31,48,56,1,injection
25-Apr-19,8:57:32,103,113,1,injection
25-Apr-19,8:57:32,84,94,1,injection
25-Apr-19,8:57:33,70,76,1,injection
25-Apr-19,8:57:34,47,59,1,injection
25-Apr-19,8:57:36,48,56,1,injection
25-Apr-19,8:57:37,103,113,1,injection
25-Apr-19,8:57:37,84,94,1,injection
25-Apr-19,8:57:38,70,76,1,injection
25-Apr-19,8:57:39,47,59,1,injection
25-Apr-19,8:57:41,48,56,1,injection
25-Apr-19,8:57:42,103,113,1,injection
25-Apr-19,8:57:42,84,94,1,injection
25-Apr-19,8:57:43,70,76,1,injection
25-Apr-19,8:57:44,47,59,1,injection
25-Apr-19,8:57:46,48,56,1,injection
25-Apr-19,8:57:47,103,113,1,injection
25-Apr-19,8:57:47,84,94,1,injection
25-Apr-19,8:57:48,70,77,1,injection
25-Apr-19,8:57:49,47,59,1,injection
25-Apr-19,8:57:51,48,56,1,injection
25-Apr-19,8:57:52,103,113,1,injection
25-Apr-19,8:57:52,84,94,1,injection
25-Apr-19,8:57:53,70,77,1,injection
25-Apr-19,8:57:54,47,59,1,injection
25-Apr-19,8:57:56,48,56,1,injection
25-Apr-19,8:57:57,103,113,1,injection
25-Apr-19,8:57:57,84,94,1,injection
25-Apr-19,8:57:58,71,77,1,injection
25-Apr-19,8:57:59,47,59,1,injection
25-Apr-19,8:58:01,48,56,1,injection
25-Apr-19,8:58:03,103,114,1,injection
25-Apr-19,8:58:03,84,94,1,injection
25-Apr-19,8:58:03,71,77,1,injection
25-Apr-19,8:58:04,47,59,1,injection
25-Apr-19,8:58:06,48,57,1,injection
25-Apr-19,8:58:08,103,114,1,injection
25-Apr-19,8:58:08,84,94,1,injection
25-Apr-19,8:58:08,71,77,1,injection
25-Apr-19,8:58:09,47,59,1,injection
25-Apr-19,8:58:11,49,57,1,injection
25-Apr-19,8:58:13,104,114,1,injection
25-Apr-19,8:58:13,84,94,1,injection
25-Apr-19,8:58:13,71,77,1,injection
25-Apr-19,8:58:14,47,59,1,injection
25-Apr-19,8:58:16,49,57,1,injection
25-Apr-19,8:58:18,104,114,1,injection
25-Apr-19,8:58:18,84,94,1,injection
25-Apr-19,8:58:18,71,77,1,injection
25-Apr-19,8:58:19,47,59,1,injection
25-Apr-19,8:58:21,49,57,1,injection
25-Apr-19,8:58:23,104,114,1,injection
25-Apr-19,8:58:23,84,94,1,injection
25-Apr-19,8:58:23,71,77,1,injection
25-Apr-19,8:58:24,47,59,1,injection
25-Apr-19,8:58:26,49,57,1,injection
25-Apr-19,8:58:28,104,114,1,injection
25-Apr-19,8:58:28,84,94,1,injection
25-Apr-19,8:58:28,71,77,1,injection
25-Apr-19,8:58:29,47,59,1,injection
25-Apr-19,8:58:31,49,57,1,injection
25-Apr-19,8:58:33,104,114,1,injection
25-Apr-19,8:58:33,85,94,1,injection
25-Apr-19,8:58:33,71,77,1,injection
25-Apr-19,8:58:34,47,59,1,injection
25-Apr-19,8:58:36,49,57,1,injection
25-Apr-19,8:58:38,104,114,1,injection
25-Apr-19,8:58:38,85,94,1,injection
25-Apr-19,8:58:38,71,77,1,injection
25-Apr-19,8:58:39,47,59,1,injection
25-Apr-19,8:58:41,49,57,1,injection
25-Apr-19,8:58:43,104,114,1,injection
25-Apr-19,8:58:43,85,94,1,injection
25-Apr-19,8:58:43,71,77,1,injection
25-Apr-19,8:58:46,49,57,1,injection
25-Apr-19,8:58:48,104,114,1,injection
25-Apr-19,8:58:48,85,94,1,injection
25-Apr-19,8:58:48,71,77,1,injection
25-Apr-19,8:58:49,47,59,1,injection
25-Apr-19,8:58:51,49,57,1,injection
25-Apr-19,8:58:53,104,114,1,injection
25-Apr-19,8:58:53,85,95,1,injection
25-Apr-19,8:58:53,71,77,1,injection
25-Apr-19,8:58:54,47,59,1,injection
25-Apr-19,8:58:56,49,57,1,injection
25-Apr-19,8:58:58,104,114,1,injection
25-Apr-19,8:58:58,85,95,1,injection
25-Apr-19,8:58:58,71,77,1,injection
25-Apr-19,8:58:59,47,59,1,injection
25-Apr-19,8:59:01,49,57,1,injection
25-Apr-19,8:59:04,47,59,1,injection
25-Apr-19,8:59:06,49,57,1,injection
25-Apr-19,8:59:08,104,114,1,injection
25-Apr-19,8:59:08,85,95,1,injection
25-Apr-19,8:59:08,71,77,1,injection
25-Apr-19,8:59:09,47,59,1,injection
25-Apr-19,8:59:11,49,57,1,injection
25-Apr-19,8:59:13,104,114,1,injection
25-Apr-19,8:59:13,85,95,1,injection
25-Apr-19,8:59:13,71,77,1,injection
25-Apr-19,8:59:14,48,59,1,injection
25-Apr-19,8:59:16,49,57,1,injection
25-Apr-19,8:59:18,104,114,1,injection
25-Apr-19,8:59:18,85,95,1,injection
25-Apr-19,8:59:18,71,77,1,injection
25-Apr-19,8:59:19,48,59,1,injection
25-Apr-19,8:59:21,49,57,1,injection
25-Apr-19,8:59:23,104,115,1,injection
25-Apr-19,8:59:23,85,95,1,injection
25-Apr-19,8:59:23,71,77,1,injection
25-Apr-19,8:59:24,48,60,1,injection
25-Apr-19,8:59:26,49,57,1,injection
25-Apr-19,8:59:28,104,115,1,injection
25-Apr-19,8:59:28,85,95,1,injection
25-Apr-19,8:59:28,71,77,1,injection
25-Apr-19,8:59:29,48,60,1,injection
25-Apr-19,8:59:31,49,57,1,injection
25-Apr-19,8:59:33,104,115,1,injection
25-Apr-19,8:59:33,85,95,1,injection
25-Apr-19,8:59:33,71,78,1,injection
25-Apr-19,8:59:34,48,60,1,injection
25-Apr-19,8:59:36,49,57,1,injection
25-Apr-19,8:59:38,104,115,1,injection
25-Apr-19,8:59:38,85,95,1,injection
25-Apr-19,8:59:38,71,78,1,injection
25-Apr-19,8:59:39,48,60,1,injection
25-Apr-19,8:59:41,49,57,1,injection
25-Apr-19,8:59:43,104,115,1,injection
25-Apr-19,8:59:43,85,95,1,injection
25-Apr-19,8:59:43,71,78,1,injection
25-Apr-19,8:59:44,48,60,1,injection
25-Apr-19,8:59:46,49,57,1,injection
25-Apr-19,8:59:48,104,115,1,injection
25-Apr-19,8:59:48,85,95,1,injection
25-Apr-19,8:59:48,71,78,1,injection
25-Apr-19,8:59:49,48,60,1,injection
25-Apr-19,8:59:51,49,57,1,injection
25-Apr-19,8:59:53,104,115,1,injection
25-Apr-19,8:59:53,85,95,1,injection
25-Apr-19,8:59:53,71,78,1,injection
25-Apr-19,8:59:54,48,60,1,injection
25-Apr-19,8:59:56,49,57,1,injection
25-Apr-19,8:59:58,104,115,1,injection
25-Apr-19,8:59:58,85,95,1,injection
25-Apr-19,8:59:58,71,78,1,injection
25-Apr-19,8:59:59,48,60,1,injection
25-Apr-19,9:00:01,49,57,1,injection
25-Apr-19,9:00:03,104,115,1,injection
25-Apr-19,9:00:03,85,95,1,injection
25-Apr-19,9:00:03,71,78,1,injection
25-Apr-19,9:00:04,48,60,1,injection
25-Apr-19,9:00:06,49,57,1,injection
25-Apr-19,9:00:08,104,115,1,injection
25-Apr-19,9:00:08,85,95,1,injection
25-Apr-19,9:00:08,71,78,1,injection
25-Apr-19,9:00:09,48,60,1,injection
25-Apr-19,9:00:11,50,57,1,injection
25-Apr-19,9:00:13,104,115,1,injection
25-Apr-19,9:00:13,86,95,1,injection
25-Apr-19,9:00:13,71,78,1,injection
25-Apr-19,9:00:14,48,60,1,injection
25-Apr-19,9:00:16,50,58,1,injection
25-Apr-19,9:00:18,105,115,1,injection
25-Apr-19,9:00:18,86,95,1,injection
25-Apr-19,9:00:18,71,78,1,injection
25-Apr-19,9:00:19,48,60,1,injection
25-Apr-19,9:00:21,50,58,1,injection
25-Apr-19,9:00:23,105,115,1,injection
25-Apr-19,9:00:23,86,95,1,injection
25-Apr-19,9:00:23,72,78,1,injection
25-Apr-19,9:00:24,48,60,1,injection
25-Apr-19,9:00:26,50,58,1,injection
25-Apr-19,9:00:28,105,115,1,injection
25-Apr-19,9:00:28,86,95,1,injection
25-Apr-19,9:00:28,72,78,1,injection
25-Apr-19,9:00:29,48,60,1,injection
25-Apr-19,9:00:31,50,58,1,injection
25-Apr-19,9:00:33,105,115,1,injection
25-Apr-19,9:00:33,86,95,1,injection
25-Apr-19,9:00:33,72,78,1,injection
25-Apr-19,9:00:34,48,60,1,injection
25-Apr-19,9:00:36,50,58,1,injection
25-Apr-19,9:00:38,105,115,1,injection
25-Apr-19,9:00:38,86,95,1,injection
25-Apr-19,9:00:38,72,78,1,injection
25-Apr-19,9:00:39,48,60,1,injection
25-Apr-19,9:00:42,50,58,1,injection
25-Apr-19,9:00:43,105,115,1,injection
25-Apr-19,9:00:43,86,95,1,injection
25-Apr-19,9:00:43,72,78,1,injection
25-Apr-19,9:00:44,48,60,1,injection
25-Apr-19,9:00:47,50,58,1,injection
25-Apr-19,9:00:48,105,115,1,injection
25-Apr-19,9:00:48,86,95,1,injection
25-Apr-19,9:00:48,72,78,1,injection
25-Apr-19,9:00:49,49,60,1,injection
25-Apr-19,9:00:52,50,58,1,injection
25-Apr-19,9:00:53,105,115,1,injection
25-Apr-19,9:00:53,86,95,1,injection
25-Apr-19,9:00:53,72,78,1,injection
25-Apr-19,9:00:57,50,58,1,injection
25-Apr-19,9:00:58,105,115,1,injection
25-Apr-19,9:00:58,86,95,1,injection
25-Apr-19,9:00:58,72,78,1,injection
25-Apr-19,9:00:59,49,60,1,injection
25-Apr-19,9:01:02,50,58,1,injection
25-Apr-19,9:01:03,105,115,1,injection
25-Apr-19,9:01:03,86,95,1,injection
25-Apr-19,9:01:03,72,78,1,injection
25-Apr-19,9:01:04,49,60,1,injection
25-Apr-19,9:01:07,50,58,1,injection
25-Apr-19,9:01:08,105,115,1,injection
25-Apr-19,9:01:08,86,95,1,injection
25-Apr-19,9:01:08,72,78,1,injection
25-Apr-19,9:01:09,49,61,1,injection
25-Apr-19,9:01:12,50,58,1,injection
25-Apr-19,9:01:13,105,115,1,injection
25-Apr-19,9:01:13,86,95,1,injection
25-Apr-19,9:01:13,72,78,1,injection
25-Apr-19,9:01:14,49,61,1,injection
25-Apr-19,9:01:17,50,58,1,injection
25-Apr-19,9:01:18,105,115,1,injection
25-Apr-19,9:01:18,86,96,1,injection
25-Apr-19,9:01:18,72,78,1,injection
25-Apr-19,9:01:22,50,58,1,injection
25-Apr-19,9:01:23,105,115,1,injection
25-Apr-19,9:01:23,86,96,1,injection
25-Apr-19,9:01:23,72,78,1,injection
25-Apr-19,9:01:24,49,61,1,injection
25-Apr-19,9:01:27,50,58,1,injection
25-Apr-19,9:01:28,105,115,1,injection
25-Apr-19,9:01:28,86,96,1,injection
25-Apr-19,9:01:28,72,78,1,injection
25-Apr-19,9:01:29,49,61,1,injection
25-Apr-19,9:01:32,50,58,1,injection
25-Apr-19,9:01:33,105,115,1,injection
25-Apr-19,9:01:33,86,96,1,injection
25-Apr-19,9:01:33,72,79,1,injection
25-Apr-19,9:01:34,49,61,1,injection
25-Apr-19,9:01:37,50,59,1,injection
25-Apr-19,9:01:38,105,115,1,injection
25-Apr-19,9:01:38,86,96,1,injection
25-Apr-19,9:01:38,72,79,1,injection
25-Apr-19,9:01:39,49,61,1,injection
25-Apr-19,9:01:42,50,59,1,injection
25-Apr-19,9:01:43,105,115,1,injection
25-Apr-19,9:01:43,86,96,1,injection
25-Apr-19,9:01:43,72,79,1,injection
25-Apr-19,9:01:44,49,61,1,injection
25-Apr-19,9:01:47,50,59,1,injection
25-Apr-19,9:01:48,105,115,1,injection
25-Apr-19,9:01:48,86,96,1,injection
25-Apr-19,9:01:48,72,79,1,injection
25-Apr-19,9:01:49,49,61,1,injection
25-Apr-19,9:01:52,50,59,1,injection
25-Apr-19,9:01:53,105,115,1,injection
25-Apr-19,9:01:53,86,96,1,injection
25-Apr-19,9:01:53,72,79,1,injection
25-Apr-19,9:01:54,49,61,1,injection
25-Apr-19,9:01:58,105,116,1,injection
25-Apr-19,9:01:58,86,96,1,injection
25-Apr-19,9:01:58,73,79,1,injection
25-Apr-19,9:01:59,49,61,1,injection
25-Apr-19,9:02:02,51,59,1,injection
25-Apr-19,9:02:03,105,116,1,injection
25-Apr-19,9:02:03,86,96,1,injection
25-Apr-19,9:02:03,73,79,1,injection
25-Apr-19,9:02:04,49,61,1,injection
25-Apr-19,9:02:07,51,59,1,injection
25-Apr-19,9:02:08,105,116,1,injection
25-Apr-19,9:02:08,86,96,1,injection
25-Apr-19,9:02:08,73,79,1,injection
25-Apr-19,9:02:09,49,61,1,injection
25-Apr-19,9:02:12,51,59,1,injection
25-Apr-19,9:02:13,105,116,1,injection
25-Apr-19,9:02:13,86,96,1,injection
25-Apr-19,9:02:13,73,79,1,injection
25-Apr-19,9:02:14,49,61,1,injection
25-Apr-19,9:02:17,51,59,1,injection
25-Apr-19,9:02:18,105,116,1,injection
25-Apr-19,9:02:18,86,96,1,injection
25-Apr-19,9:02:18,73,79,1,injection
25-Apr-19,9:02:19,49,61,1,injection
25-Apr-19,9:02:22,51,59,1,injection
25-Apr-19,9:02:23,105,116,1,injection
25-Apr-19,9:02:23,87,96,1,injection
25-Apr-19,9:02:23,73,79,1,injection
25-Apr-19,9:02:24,49,61,1,injection
25-Apr-19,9:02:27,51,59,1,injection
25-Apr-19,9:02:28,105,116,1,injection
25-Apr-19,9:02:28,87,96,1,injection
25-Apr-19,9:02:28,73,79,1,injection
25-Apr-19,9:02:29,49,61,1,injection
25-Apr-19,9:02:32,51,59,1,injection
25-Apr-19,9:02:33,105,116,1,injection
25-Apr-19,9:02:33,87,96,1,injection
25-Apr-19,9:02:33,73,79,1,injection
25-Apr-19,9:02:34,49,61,1,injection
25-Apr-19,9:02:37,51,59,1,injection
25-Apr-19,9:02:38,106,116,1,injection
25-Apr-19,9:02:38,87,97,1,injection
25-Apr-19,9:02:38,73,79,1,injection
25-Apr-19,9:02:39,49,61,1,injection
25-Apr-19,9:02:42,51,59,1,injection
25-Apr-19,9:02:43,106,116,1,injection
25-Apr-19,9:02:43,87,97,1,injection
25-Apr-19,9:02:43,73,79,1,injection
25-Apr-19,9:02:44,49,61,1,injection
25-Apr-19,9:02:47,51,59,1,injection
25-Apr-19,9:02:48,106,116,1,injection
25-Apr-19,9:02:48,87,97,1,injection
25-Apr-19,9:02:48,73,79,1,injection
25-Apr-19,9:02:49,49,61,1,injection
25-Apr-19,9:02:52,51,59,1,injection
25-Apr-19,9:02:53,106,116,1,injection
25-Apr-19,9:02:53,87,97,1,injection
25-Apr-19,9:02:53,73,79,1,injection
25-Apr-19,9:02:54,50,61,1,injection
25-Apr-19,9:02:57,51,59,1,injection
25-Apr-19,9:02:58,106,116,1,injection
25-Apr-19,9:02:58,87,97,1,injection
25-Apr-19,9:02:58,73,79,1,injection
25-Apr-19,9:02:59,50,61,1,injection
25-Apr-19,9:03:02,51,59,1,injection
25-Apr-19,9:03:03,106,116,1,injection
25-Apr-19,9:03:03,87,97,1,injection
25-Apr-19,9:03:03,73,79,1,injection
25-Apr-19,9:03:04,50,61,1,injection
25-Apr-19,9:03:07,51,59,1,injection
25-Apr-19,9:03:08,106,116,1,injection
25-Apr-19,9:03:08,87,97,1,injection
25-Apr-19,9:03:08,73,79,1,injection
25-Apr-19,9:03:09,50,61,1,injection
25-Apr-19,9:03:12,51,59,1,injection
25-Apr-19,9:03:13,106,116,1,injection
25-Apr-19,9:03:13,87,97,1,injection
25-Apr-19,9:03:13,73,79,1,injection
25-Apr-19,9:03:14,50,61,1,injection
25-Apr-19,9:03:17,52,60,1,injection
25-Apr-19,9:03:18,106,116,1,injection
25-Apr-19,9:03:18,87,97,1,injection
25-Apr-19,9:03:18,73,79,1,injection
25-Apr-19,9:03:19,50,62,1,injection
25-Apr-19,9:03:22,52,60,1,injection
25-Apr-19,9:03:23,106,117,1,injection
25-Apr-19,9:03:23,87,97,1,injection
25-Apr-19,9:03:23,73,79,1,injection
25-Apr-19,9:03:24,50,62,1,injection
25-Apr-19,9:03:27,52,60,1,injection
25-Apr-19,9:03:28,106,117,1,injection
25-Apr-19,9:03:28,87,97,1,injection
25-Apr-19,9:03:28,73,80,1,injection
25-Apr-19,9:03:29,50,62,1,injection
25-Apr-19,9:03:32,52,60,1,injection
25-Apr-19,9:03:33,106,117,1,injection
25-Apr-19,9:03:33,87,97,1,injection
25-Apr-19,9:03:33,73,80,1,injection
25-Apr-19,9:03:34,50,62,1,injection
25-Apr-19,9:03:37,52,60,1,injection
25-Apr-19,9:03:38,106,117,1,injection
25-Apr-19,9:03:38,87,97,1,injection
25-Apr-19,9:03:38,73,80,1,injection
25-Apr-19,9:03:39,50,62,1,injection
25-Apr-19,9:03:42,52,60,1,injection
25-Apr-19,9:03:43,106,117,1,injection
25-Apr-19,9:03:43,87,97,1,injection
25-Apr-19,9:03:43,73,80,1,injection
25-Apr-19,9:03:44,50,62,1,injection
25-Apr-19,9:03:47,52,60,1,injection
25-Apr-19,9:03:48,106,117,1,injection
25-Apr-19,9:03:48,87,97,1,injection
25-Apr-19,9:03:49,74,80,1,injection
25-Apr-19,9:03:49,50,62,1,injection
25-Apr-19,9:03:52,52,60,1,injection
25-Apr-19,9:03:54,74,80,1,injection
25-Apr-19,9:03:54,50,62,1,injection
25-Apr-19,9:03:57,52,60,1,injection
25-Apr-19,9:03:58,106,117,1,injection
25-Apr-19,9:03:58,87,97,1,injection
25-Apr-19,9:03:59,74,80,1,injection
25-Apr-19,9:03:59,50,62,1,injection
25-Apr-19,9:04:03,106,117,1,injection
25-Apr-19,9:04:03,87,97,1,injection
25-Apr-19,9:04:04,74,80,1,injection
25-Apr-19,9:04:04,50,62,1,injection
25-Apr-19,9:04:07,52,60,1,injection
25-Apr-19,9:04:08,106,117,1,injection
25-Apr-19,9:04:08,87,97,1,injection
25-Apr-19,9:04:09,74,80,1,injection
25-Apr-19,9:04:09,50,62,1,injection
25-Apr-19,9:04:12,52,60,1,injection
25-Apr-19,9:04:13,106,117,1,injection
25-Apr-19,9:04:13,87,97,1,injection
25-Apr-19,9:04:14,74,80,1,injection
25-Apr-19,9:04:14,50,62,1,injection
25-Apr-19,9:04:17,52,60,1,injection
25-Apr-19,9:04:18,106,117,1,injection
25-Apr-19,9:04:18,87,97,1,injection
25-Apr-19,9:04:19,74,80,1,injection
25-Apr-19,9:04:19,50,62,1,injection
25-Apr-19,9:04:22,52,60,1,injection
25-Apr-19,9:04:24,74,80,1,injection
25-Apr-19,9:04:24,50,62,1,injection
25-Apr-19,9:04:27,52,60,1,injection
25-Apr-19,9:04:28,106,117,1,injection
25-Apr-19,9:04:28,88,97,1,injection
25-Apr-19,9:04:29,74,80,1,injection
25-Apr-19,9:04:29,50,62,1,injection
25-Apr-19,9:04:32,52,60,1,injection
25-Apr-19,9:04:33,106,117,1,injection
25-Apr-19,9:04:33,88,97,1,injection
25-Apr-19,9:04:34,74,80,1,injection
25-Apr-19,9:04:34,50,62,1,injection
25-Apr-19,9:04:37,52,60,1,injection
25-Apr-19,9:04:38,106,117,1,injection
25-Apr-19,9:04:38,88,97,1,injection
25-Apr-19,9:04:39,74,80,1,injection
25-Apr-19,9:04:39,50,62,1,injection
25-Apr-19,9:04:42,52,60,1,injection
25-Apr-19,9:04:43,106,117,1,injection
25-Apr-19,9:04:43,88,98,1,injection
25-Apr-19,9:04:44,74,80,1,injection
25-Apr-19,9:04:44,50,62,1,injection
25-Apr-19,9:04:47,52,60,1,injection
25-Apr-19,9:04:52,52,60,1,injection
25-Apr-19,9:04:54,74,80,1,injection
25-Apr-19,9:04:54,51,62,1,injection
25-Apr-19,9:04:57,52,60,1,injection
25-Apr-19,9:04:58,106,117,1,injection
25-Apr-19,9:04:58,88,98,1,injection
25-Apr-19,9:04:59,74,80,1,injection
25-Apr-19,9:04:59,51,63,1,injection
25-Apr-19,9:05:02,52,60,1,injection
25-Apr-19,9:05:03,106,117,1,injection
25-Apr-19,9:05:03,88,98,1,injection
25-Apr-19,9:05:04,74,80,1,injection
25-Apr-19,9:05:04,51,63,1,injection
25-Apr-19,9:05:07,52,60,1,injection
25-Apr-19,9:05:08,107,117,1,injection
25-Apr-19,9:05:08,88,98,1,injection
25-Apr-19,9:05:12,52,60,1,injection
25-Apr-19,9:05:13,107,117,1,injection
25-Apr-19,9:05:13,88,98,1,injection
25-Apr-19,9:05:14,74,80,1,injection
25-Apr-19,9:05:14,51,63,1,injection
25-Apr-19,9:05:17,53,60,1,injection
25-Apr-19,9:05:18,107,117,1,injection
25-Apr-19,9:05:18,88,98,1,injection
25-Apr-19,9:05:19,74,80,1,injection
25-Apr-19,9:05:19,51,63,1,injection
25-Apr-19,9:05:22,53,60,1,injection
25-Apr-19,9:05:23,107,117,1,injection
25-Apr-19,9:05:23,88,98,1,injection
25-Apr-19,9:05:24,74,80,1,injection
25-Apr-19,9:05:24,51,63,1,injection
25-Apr-19,9:05:27,53,60,1,injection
25-Apr-19,9:05:28,107,117,1,injection
25-Apr-19,9:05:28,88,98,1,injection
25-Apr-19,9:05:29,74,80,1,injection
25-Apr-19,9:05:29,51,63,1,injection
25-Apr-19,9:05:32,53,61,1,injection
25-Apr-19,9:05:33,107,117,1,injection
25-Apr-19,9:05:33,88,98,1,injection
25-Apr-19,9:05:34,74,80,1,injection
25-Apr-19,9:05:34,51,63,1,injection
25-Apr-19,9:05:37,53,61,1,injection
25-Apr-19,9:05:38,107,117,1,injection
25-Apr-19,9:05:38,88,98,1,injection
25-Apr-19,9:05:39,75,80,1,injection
25-Apr-19,9:05:39,51,63,1,injection
25-Apr-19,9:05:42,53,61,1,injection
25-Apr-19,9:05:43,107,117,1,injection
25-Apr-19,9:05:43,88,98,1,injection
25-Apr-19,9:05:44,75,80,1,injection
25-Apr-19,9:05:44,51,63,1,injection
25-Apr-19,9:05:47,53,61,1,injection
25-Apr-19,9:05:48,107,118,1,injection
25-Apr-19,9:05:48,88,98,1,injection
25-Apr-19,9:05:49,75,80,1,injection
25-Apr-19,9:05:49,51,63,1,injection
25-Apr-19,9:05:52,53,61,1,injection
25-Apr-19,9:05:53,107,118,1,injection
25-Apr-19,9:05:53,88,98,1,injection
25-Apr-19,9:05:54,75,80,1,injection
25-Apr-19,9:05:54,51,63,1,injection
25-Apr-19,9:05:57,53,61,1,injection
25-Apr-19,9:05:58,107,118,1,injection
25-Apr-19,9:05:58,88,98,1,injection
25-Apr-19,9:05:59,75,80,1,injection
25-Apr-19,9:05:59,51,63,1,injection
25-Apr-19,9:06:02,53,61,1,injection
25-Apr-19,9:06:03,107,118,1,injection
25-Apr-19,9:06:03,88,98,1,injection
25-Apr-19,9:06:04,75,80,1,injection
25-Apr-19,9:06:04,51,63,1,injection
25-Apr-19,9:06:07,53,61,1,injection
25-Apr-19,9:06:08,107,118,1,injection
25-Apr-19,9:06:08,88,98,1,injection
25-Apr-19,9:06:09,75,81,1,injection
25-Apr-19,9:06:09,51,63,1,injection
25-Apr-19,9:06:12,53,61,1,injection
25-Apr-19,9:06:13,107,118,1,injection
25-Apr-19,9:06:13,88,98,1,injection
25-Apr-19,9:06:14,75,81,1,injection
25-Apr-19,9:06:14,51,63,1,injection
25-Apr-19,9:06:17,53,61,1,injection
25-Apr-19,9:06:18,107,118,1,injection
25-Apr-19,9:06:18,88,98,1,injection
25-Apr-19,9:06:19,75,81,1,injection
25-Apr-19,9:06:19,51,63,1,injection
25-Apr-19,9:06:22,53,61,1,injection
25-Apr-19,9:06:23,107,118,1,injection
25-Apr-19,9:06:23,88,98,1,injection
25-Apr-19,9:06:24,75,81,1,injection
25-Apr-19,9:06:24,51,63,1,injection
25-Apr-19,9:06:27,53,61,1,injection
25-Apr-19,9:06:28,107,118,1,injection
25-Apr-19,9:06:28,88,98,1,injection
25-Apr-19,9:06:29,75,81,1,injection
25-Apr-19,9:06:29,51,63,1,injection
25-Apr-19,9:06:32,53,61,1,injection
25-Apr-19,9:06:33,107,118,1,injection
25-Apr-19,9:06:33,88,98,1,injection
25-Apr-19,9:06:34,75,81,1,injection
25-Apr-19,9:06:34,51,63,1,injection
25-Apr-19,9:06:37,53,61,1,injection
25-Apr-19,9:06:38,108,118,1,injection
25-Apr-19,9:06:38,88,98,1,injection
25-Apr-19,9:06:39,75,81,1,injection
25-Apr-19,9:06:39,52,63,1,injection
25-Apr-19,9:06:42,53,61,1,injection
25-Apr-19,9:06:43,108,118,1,injection
25-Apr-19,9:06:43,88,98,1,injection
25-Apr-19,9:06:44,75,81,1,injection
25-Apr-19,9:06:44,52,63,1,injection
25-Apr-19,9:06:47,53,61,1,injection
25-Apr-19,9:06:48,108,118,1,injection
25-Apr-19,9:06:48,88,98,1,injection
25-Apr-19,9:06:49,75,81,1,injection
25-Apr-19,9:06:49,52,63,1,injection
25-Apr-19,9:06:52,53,61,1,injection
25-Apr-19,9:06:53,108,118,1,injection
25-Apr-19,9:06:53,89,98,1,injection
25-Apr-19,9:06:54,75,81,1,injection
